countyFIPS	deaths	type	days_since_first_death
23011	8.0	observed	40
23011	8.0	observed	41
23027	1.0	observed	0
23027	2.0	observed	1
23027	2.0	observed	2
23027	2.0	observed	3
23027	2.0	observed	4
23027	2.0	observed	5
23027	2.0	observed	6
23027	2.0	observed	7
23027	3.0	observed	8
23027	5.0	observed	9
23027	7.0	observed	10
23027	7.0	observed	11
23027	8.0	observed	12
23027	8.0	observed	13
23027	10.0	observed	14
23027	10.0	observed	15
23027	10.0	observed	16
23027	11.0	observed	17
23027	11.0	observed	18
23027	11.0	observed	19
23027	11.0	observed	20
23027	11.0	observed	21
23027	11.0	observed	22
23027	12.0	observed	23
23027	13.0	observed	24
23027	13.0	observed	25
23027	13.0	observed	26
23027	13.0	observed	27
23027	13.0	observed	28
23027	13.0	observed	29
23027	13.0	observed	30
23027	14.0	observed	31
23027	14.0	observed	32
23027	14.0	observed	33
23031	1.0	observed	0
23031	1.0	observed	1
23031	1.0	observed	2
23031	1.0	observed	3
23031	2.0	observed	4
23031	2.0	observed	5
23031	2.0	observed	6
23031	2.0	observed	7
23031	2.0	observed	8
23031	2.0	observed	9
23031	2.0	observed	10
23031	3.0	observed	11
23031	3.0	observed	12
23031	3.0	observed	13
23031	4.0	observed	14
23031	4.0	observed	15
23031	6.0	observed	16
23031	6.0	observed	17
23031	6.0	observed	18
23031	6.0	observed	19
23031	6.0	observed	20
23031	6.0	observed	21
23031	6.0	observed	22
23031	6.0	observed	23
23031	7.0	observed	24
23031	7.0	observed	25
23031	7.0	observed	26
23031	7.0	observed	27
23031	7.0	observed	28
23031	7.0	observed	29
23031	7.0	observed	30
23031	7.0	observed	31
23031	7.0	observed	32
23031	7.0	observed	33
23031	7.0	observed	34
23031	7.0	observed	35
23031	8.0	observed	36
23031	8.0	observed	37
23031	8.0	observed	38
23031	8.0	observed	39
23031	8.0	observed	40
23031	8.0	observed	41
24001	1.0	observed	0
24001	1.0	observed	1
24001	1.0	observed	2
24001	1.0	observed	3
24001	1.0	observed	4
24001	1.0	observed	5
24001	2.0	observed	6
24001	3.0	observed	7
24001	3.0	observed	8
24001	3.0	observed	9
24001	3.0	observed	10
24001	3.0	observed	11
24001	4.0	observed	12
24001	5.0	observed	13
24001	6.0	observed	14
24001	7.0	observed	15
24001	7.0	observed	16
24001	8.0	observed	17
24001	12.0	observed	18
24001	12.0	observed	19
24001	12.0	observed	20
24001	12.0	observed	21
24001	12.0	observed	22
24001	12.0	observed	23
24001	12.0	observed	24
24001	12.0	observed	25
24001	12.0	observed	26
24015	1.0	observed	0
24015	1.0	observed	1
24015	1.0	observed	2
24015	1.0	observed	3
24015	1.0	observed	4
24015	1.0	observed	5
24015	1.0	observed	6
24015	1.0	observed	7
24015	1.0	observed	8
24015	1.0	observed	9
24015	1.0	observed	10
24015	1.0	observed	11
24015	2.0	observed	12
24015	2.0	observed	13
24015	2.0	observed	14
24015	2.0	observed	15
24015	3.0	observed	16
24015	3.0	observed	17
24015	3.0	observed	18
24015	3.0	observed	19
24015	5.0	observed	20
24015	5.0	observed	21
24015	5.0	observed	22
24015	5.0	observed	23
24015	5.0	observed	24
24015	5.0	observed	25
24015	6.0	observed	26
24015	8.0	observed	27
24015	8.0	observed	28
24015	8.0	observed	29
24015	8.0	observed	30
24015	9.0	observed	31
24015	10.0	observed	32
24015	13.0	observed	33
24015	13.0	observed	34
24015	13.0	observed	35
24015	13.0	observed	36
24015	13.0	observed	37
24015	13.0	observed	38
24015	13.0	observed	39
24019	1.0	observed	0
24019	1.0	observed	1
24019	1.0	observed	2
24019	1.0	observed	3
24019	1.0	observed	4
24019	1.0	observed	5
24019	1.0	observed	6
24019	1.0	observed	7
24019	1.0	observed	8
24019	2.0	observed	9
24019	2.0	observed	10
24019	2.0	observed	11
24019	2.0	observed	12
24019	2.0	observed	13
24019	2.0	observed	14
24019	2.0	observed	15
24019	2.0	observed	16
24019	2.0	observed	17
24019	2.0	observed	18
24019	2.0	observed	19
24019	2.0	observed	20
24019	2.0	observed	21
24019	2.0	observed	22
24019	2.0	observed	23
24019	2.0	observed	24
24019	2.0	observed	25
24019	2.0	observed	26
24019	2.0	observed	27
24029	1.0	observed	0
24029	1.0	observed	1
24029	1.0	observed	2
24029	1.0	observed	3
24029	1.0	observed	4
24029	1.0	observed	5
24029	1.0	observed	6
24029	1.0	observed	7
24029	1.0	observed	8
24029	3.0	observed	9
24029	3.0	observed	10
24029	4.0	observed	11
24029	4.0	observed	12
24029	4.0	observed	13
24029	4.0	observed	14
24029	4.0	observed	15
24029	4.0	observed	16
24029	6.0	observed	17
24029	7.0	observed	18
24029	7.0	observed	19
24029	8.0	observed	20
24029	8.0	observed	21
24029	8.0	observed	22
24029	10.0	observed	23
24029	13.0	observed	24
24029	13.0	observed	25
24035	1.0	observed	0
24035	1.0	observed	1
24035	1.0	observed	2
24035	2.0	observed	3
24035	2.0	observed	4
24035	2.0	observed	5
24035	2.0	observed	6
24035	2.0	observed	7
24035	2.0	observed	8
24035	2.0	observed	9
24035	3.0	observed	10
24035	3.0	observed	11
24035	3.0	observed	12
24035	4.0	observed	13
24035	4.0	observed	14
24035	6.0	observed	15
24035	7.0	observed	16
24035	8.0	observed	17
24035	8.0	observed	18
24035	8.0	observed	19
24035	8.0	observed	20
24035	8.0	observed	21
24035	8.0	observed	22
24035	9.0	observed	23
24035	9.0	observed	24
24035	9.0	observed	25
24035	9.0	observed	26
24041	1.0	observed	0
24041	1.0	observed	1
24041	1.0	observed	2
24041	1.0	observed	3
24041	1.0	observed	4
24041	1.0	observed	5
24041	1.0	observed	6
24041	1.0	observed	7
24041	1.0	observed	8
24041	1.0	observed	9
24041	1.0	observed	10
24041	1.0	observed	11
24041	1.0	observed	12
24041	1.0	observed	13
24041	1.0	observed	14
24041	1.0	observed	15
24041	1.0	observed	16
24041	1.0	observed	17
24041	1.0	observed	18
24041	1.0	observed	19
24041	1.0	observed	20
24041	1.0	observed	21
24041	1.0	observed	22
24041	1.0	observed	23
24041	1.0	observed	24
24041	1.0	observed	25
24041	1.0	observed	26
24041	1.0	observed	27
24041	1.0	observed	28
24041	1.0	observed	29
24041	1.0	observed	30
24041	1.0	observed	31
24041	1.0	observed	32
24041	1.0	observed	33
24045	1.0	observed	0
24045	1.0	observed	1
24045	1.0	observed	2
24045	1.0	observed	3
24045	1.0	observed	4
24045	1.0	observed	5
24045	1.0	observed	6
24045	1.0	observed	7
24045	1.0	observed	8
24045	1.0	observed	9
24045	1.0	observed	10
24045	1.0	observed	11
24045	1.0	observed	12
24045	1.0	observed	13
24045	1.0	observed	14
24045	1.0	observed	15
24045	1.0	observed	16
24045	1.0	observed	17
24045	1.0	observed	18
24045	1.0	observed	19
24045	1.0	observed	20
24045	1.0	observed	21
24045	2.0	observed	22
24045	2.0	observed	23
24045	2.0	observed	24
24045	2.0	observed	25
24045	3.0	observed	26
24045	3.0	observed	27
24045	4.0	observed	28
24045	4.0	observed	29
24045	5.0	observed	30
24045	5.0	observed	31
24045	7.0	observed	32
24045	7.0	observed	33
24045	7.0	observed	34
24045	10.0	observed	35
24045	10.0	observed	36
24045	10.0	observed	37
24045	11.0	observed	38
24045	11.0	observed	39
24045	13.0	observed	40
24045	15.0	observed	41
24045	15.0	observed	42
24045	15.0	observed	43
24045	16.0	observed	44
24047	1.0	observed	0
24047	2.0	observed	1
24047	2.0	observed	2
24047	2.0	observed	3
24047	2.0	observed	4
24047	2.0	observed	5
24047	2.0	observed	6
24047	2.0	observed	7
24047	2.0	observed	8
24047	2.0	observed	9
24047	2.0	observed	10
24047	3.0	observed	11
24047	3.0	observed	12
24047	3.0	observed	13
25001	1.0	observed	0
25001	1.0	observed	1
25001	2.0	observed	2
25001	2.0	observed	3
25001	2.0	observed	4
25001	2.0	observed	5
25001	2.0	observed	6
25001	3.0	observed	7
25001	3.0	observed	8
25001	6.0	observed	9
25001	6.0	observed	10
25001	6.0	observed	11
25001	7.0	observed	12
25001	10.0	observed	13
25001	11.0	observed	14
25001	12.0	observed	15
25001	13.0	observed	16
25001	15.0	observed	17
25001	16.0	observed	18
25001	17.0	observed	19
25001	17.0	observed	20
25001	18.0	observed	21
25001	18.0	observed	22
25001	20.0	observed	23
25001	20.0	observed	24
25001	21.0	observed	25
25001	21.0	observed	26
25001	22.0	observed	27
25001	27.0	observed	28
25001	28.0	observed	29
25001	32.0	observed	30
25001	37.0	observed	31
25001	37.0	observed	32
25001	39.0	observed	33
25001	39.0	observed	34
25001	40.0	observed	35
25001	43.0	observed	36
25001	45.0	observed	37
25001	46.0	observed	38
25001	47.0	observed	39
25001	47.0	observed	40
25001	48.0	observed	41
25001	55.0	observed	42
25001	57.0	observed	43
25001	61.0	observed	44
25001	66.0	observed	45
25001	68.0	observed	46
25001	73.0	observed	47
25003	1.0	observed	0
25003	1.0	observed	1
25003	2.0	observed	2
25003	2.0	observed	3
25003	2.0	observed	4
25003	4.0	observed	5
25003	4.0	observed	6
25003	5.0	observed	7
25003	5.0	observed	8
25003	6.0	observed	9
25003	6.0	observed	10
25003	7.0	observed	11
25003	7.0	observed	12
25003	10.0	observed	13
25003	13.0	observed	14
25003	13.0	observed	15
25003	18.0	observed	16
25003	20.0	observed	17
25003	21.0	observed	18
25003	22.0	observed	19
25003	22.0	observed	20
25003	22.0	observed	21
25003	22.0	observed	22
25003	23.0	observed	23
25003	23.0	observed	24
25003	26.0	observed	25
25003	26.0	observed	26
25003	27.0	observed	27
25003	28.0	observed	28
25003	28.0	observed	29
25003	29.0	observed	30
25003	31.0	observed	31
25003	31.0	observed	32
25003	31.0	observed	33
25003	31.0	observed	34
25003	31.0	observed	35
25003	31.0	observed	36
25003	31.0	observed	37
25003	34.0	observed	38
25003	35.0	observed	39
25003	36.0	observed	40
25003	36.0	observed	41
25003	36.0	observed	42
25003	36.0	observed	43
25003	36.0	observed	44
25003	37.0	observed	45
25003	37.0	observed	46
25003	37.0	observed	47
25003	37.0	observed	48
25003	37.0	observed	49
25003	37.0	observed	50
25005	1.0	observed	0
25005	1.0	observed	1
25005	1.0	observed	2
25005	2.0	observed	3
25005	2.0	observed	4
25005	3.0	observed	5
25005	3.0	observed	6
25005	4.0	observed	7
25005	5.0	observed	8
25005	8.0	observed	9
25005	8.0	observed	10
25005	16.0	observed	11
25005	23.0	observed	12
25005	28.0	observed	13
25005	33.0	observed	14
25005	39.0	observed	15
25005	43.0	observed	16
25005	46.0	observed	17
25005	53.0	observed	18
25005	56.0	observed	19
25005	63.0	observed	20
25005	75.0	observed	21
25005	83.0	observed	22
25005	87.0	observed	23
25005	88.0	observed	24
25005	96.0	observed	25
25005	104.0	observed	26
25005	109.0	observed	27
25005	126.0	observed	28
25005	130.0	observed	29
25005	134.0	observed	30
25005	137.0	observed	31
25005	155.0	observed	32
25005	165.0	observed	33
25005	172.0	observed	34
25005	182.0	observed	35
25005	187.0	observed	36
25005	198.0	observed	37
25005	205.0	observed	38
25005	210.0	observed	39
25005	223.0	observed	40
25005	232.0	observed	41
25005	252.0	observed	42
25005	260.0	observed	43
25005	266.0	observed	44
25005	274.0	observed	45
25009	2.0	observed	0
25009	2.0	observed	1
25009	3.0	observed	2
25009	4.0	observed	3
25009	6.0	observed	4
25009	12.0	observed	5
25009	17.0	observed	6
25009	18.0	observed	7
25009	23.0	observed	8
25009	25.0	observed	9
25009	27.0	observed	10
25009	30.0	observed	11
25009	36.0	observed	12
25009	51.0	observed	13
25009	60.0	observed	14
25009	79.0	observed	15
25009	91.0	observed	16
25009	101.0	observed	17
25009	113.0	observed	18
25009	125.0	observed	19
25009	140.0	observed	20
25009	159.0	observed	21
25009	178.0	observed	22
25009	193.0	observed	23
25009	209.0	observed	24
25009	225.0	observed	25
25009	245.0	observed	26
25009	271.0	observed	27
25009	292.0	observed	28
25009	319.0	observed	29
25009	336.0	observed	30
25009	350.0	observed	31
25009	359.0	observed	32
25009	383.0	observed	33
25009	425.0	observed	34
25009	448.0	observed	35
25009	460.0	observed	36
25009	484.0	observed	37
25009	499.0	observed	38
25009	512.0	observed	39
25009	527.0	observed	40
25009	561.0	observed	41
25009	578.0	observed	42
25009	601.0	observed	43
25009	625.0	observed	44
25009	644.0	observed	45
25009	669.0	observed	46
25011	1.0	observed	0
25011	2.0	observed	1
25011	2.0	observed	2
25011	2.0	observed	3
25011	2.0	observed	4
25011	4.0	observed	5
25011	7.0	observed	6
25011	8.0	observed	7
25011	11.0	observed	8
25011	12.0	observed	9
25011	12.0	observed	10
25011	13.0	observed	11
25011	17.0	observed	12
25011	21.0	observed	13
25011	22.0	observed	14
25011	22.0	observed	15
25011	23.0	observed	16
25011	25.0	observed	17
25011	25.0	observed	18
25011	25.0	observed	19
25011	25.0	observed	20
25011	25.0	observed	21
25011	25.0	observed	22
25011	25.0	observed	23
25011	26.0	observed	24
25011	26.0	observed	25
25011	29.0	observed	26
25011	30.0	observed	27
25011	30.0	observed	28
25011	31.0	observed	29
25011	32.0	observed	30
25011	33.0	observed	31
25011	33.0	observed	32
25011	33.0	observed	33
25011	35.0	observed	34
25011	37.0	observed	35
25011	37.0	observed	36
25011	37.0	observed	37
25011	37.0	observed	38
25011	37.0	observed	39
25011	37.0	observed	40
25011	38.0	observed	41
25011	39.0	observed	42
25011	41.0	observed	43
25011	42.0	observed	44
25011	42.0	observed	45
25011	42.0	observed	46
25013	1.0	observed	0
25013	1.0	observed	1
25013	4.0	observed	2
25013	4.0	observed	3
25013	4.0	observed	4
25013	11.0	observed	5
25013	16.0	observed	6
25013	19.0	observed	7
25013	27.0	observed	8
25013	35.0	observed	9
25013	35.0	observed	10
25013	39.0	observed	11
25013	56.0	observed	12
25013	64.0	observed	13
25013	81.0	observed	14
25013	88.0	observed	15
25013	94.0	observed	16
25013	104.0	observed	17
25013	115.0	observed	18
25013	134.0	observed	19
25013	153.0	observed	20
25013	163.0	observed	21
25013	183.0	observed	22
25013	202.0	observed	23
25013	213.0	observed	24
25013	224.0	observed	25
25013	244.0	observed	26
25013	271.0	observed	27
25013	287.0	observed	28
25013	299.0	observed	29
25013	315.0	observed	30
25013	327.0	observed	31
25013	337.0	observed	32
25013	346.0	observed	33
25013	358.0	observed	34
25013	373.0	observed	35
25013	381.0	observed	36
25013	387.0	observed	37
25013	398.0	observed	38
25013	408.0	observed	39
25013	415.0	observed	40
25013	425.0	observed	41
25013	434.0	observed	42
25013	441.0	observed	43
25013	445.0	observed	44
25013	449.0	observed	45
25013	458.0	observed	46
25015	1.0	observed	0
25015	1.0	observed	1
25015	1.0	observed	2
25015	1.0	observed	3
25015	1.0	observed	4
25015	1.0	observed	5
25015	1.0	observed	6
25015	1.0	observed	7
25015	1.0	observed	8
25015	2.0	observed	9
25015	2.0	observed	10
25015	3.0	observed	11
25015	4.0	observed	12
25015	4.0	observed	13
25015	4.0	observed	14
25015	4.0	observed	15
25015	4.0	observed	16
25015	4.0	observed	17
25015	4.0	observed	18
25015	5.0	observed	19
25015	6.0	observed	20
25015	7.0	observed	21
25015	7.0	observed	22
25015	7.0	observed	23
25015	7.0	observed	24
25015	7.0	observed	25
25015	8.0	observed	26
25015	8.0	observed	27
25015	8.0	observed	28
25015	9.0	observed	29
25015	10.0	observed	30
25015	14.0	observed	31
25015	15.0	observed	32
25015	17.0	observed	33
25015	20.0	observed	34
25015	24.0	observed	35
25015	26.0	observed	36
25015	26.0	observed	37
25015	26.0	observed	38
25015	30.0	observed	39
25015	32.0	observed	40
25015	33.0	observed	41
25015	36.0	observed	42
25015	36.0	observed	43
25015	47.0	observed	44
25015	47.0	observed	45
25015	48.0	observed	46
25015	48.0	observed	47
25015	50.0	observed	48
25015	55.0	observed	49
25015	57.0	observed	50
25017	1.0	observed	0
25017	1.0	observed	1
25017	1.0	observed	2
25017	2.0	observed	3
25017	2.0	observed	4
25017	5.0	observed	5
25017	6.0	observed	6
25017	6.0	observed	7
25017	7.0	observed	8
25017	9.0	observed	9
25017	18.0	observed	10
25017	21.0	observed	11
25017	29.0	observed	12
25017	39.0	observed	13
25017	39.0	observed	14
25017	42.0	observed	15
25017	48.0	observed	16
25017	69.0	observed	17
25017	80.0	observed	18
25017	93.0	observed	19
25017	109.0	observed	20
25017	137.0	observed	21
25017	149.0	observed	22
25017	163.0	observed	23
25017	188.0	observed	24
25017	221.0	observed	25
25017	258.0	observed	26
25017	294.0	observed	27
25017	334.0	observed	28
25017	372.0	observed	29
25017	402.0	observed	30
25017	428.0	observed	31
25017	494.0	observed	32
25017	545.0	observed	33
25017	585.0	observed	34
25017	629.0	observed	35
25017	670.0	observed	36
25017	700.0	observed	37
25017	731.0	observed	38
25017	802.0	observed	39
25017	845.0	observed	40
25017	885.0	observed	41
25017	923.0	observed	42
25017	972.0	observed	43
25017	997.0	observed	44
25017	1028.0	observed	45
25017	1070.0	observed	46
25017	1103.0	observed	47
25017	1132.0	observed	48
25017	1169.0	observed	49
25017	1207.0	observed	50
25017	1235.0	observed	51
25019	1.0	observed	0
25019	1.0	observed	1
25019	1.0	observed	2
25019	1.0	observed	3
25019	1.0	observed	4
25019	1.0	observed	5
25019	1.0	observed	6
25019	1.0	observed	7
25019	1.0	observed	8
25019	1.0	observed	9
25019	1.0	observed	10
25019	1.0	observed	11
25019	1.0	observed	12
25019	1.0	observed	13
25019	1.0	observed	14
25019	1.0	observed	15
25019	1.0	observed	16
25019	1.0	observed	17
25019	1.0	observed	18
25019	1.0	observed	19
25019	1.0	observed	20
25019	1.0	observed	21
25019	1.0	observed	22
25019	1.0	observed	23
25019	1.0	observed	24
25019	1.0	observed	25
25019	1.0	observed	26
25019	1.0	observed	27
25019	1.0	observed	28
25019	1.0	observed	29
25019	1.0	observed	30
25019	1.0	observed	31
25019	1.0	observed	32
25019	1.0	observed	33
25019	1.0	observed	34
25019	1.0	observed	35
25021	1.0	observed	0
25021	2.0	observed	1
25021	6.0	observed	2
25021	8.0	observed	3
25021	9.0	observed	4
25021	10.0	observed	5
25021	12.0	observed	6
25021	15.0	observed	7
25021	21.0	observed	8
25021	24.0	observed	9
25021	25.0	observed	10
25021	26.0	observed	11
25021	29.0	observed	12
25021	35.0	observed	13
25021	41.0	observed	14
25021	51.0	observed	15
25021	65.0	observed	16
25021	80.0	observed	17
25021	92.0	observed	18
25021	106.0	observed	19
25021	124.0	observed	20
25021	148.0	observed	21
25021	174.0	observed	22
25021	196.0	observed	23
25021	216.0	observed	24
25021	245.0	observed	25
25021	263.0	observed	26
25021	290.0	observed	27
25021	312.0	observed	28
25021	335.0	observed	29
25021	368.0	observed	30
25021	400.0	observed	31
25021	418.0	observed	32
25021	429.0	observed	33
25021	448.0	observed	34
25021	484.0	observed	35
25021	499.0	observed	36
25021	522.0	observed	37
25021	535.0	observed	38
25021	550.0	observed	39
25021	555.0	observed	40
25021	575.0	observed	41
25021	596.0	observed	42
25021	608.0	observed	43
25021	623.0	observed	44
25021	635.0	observed	45
25021	650.0	observed	46
25021	661.0	observed	47
25023	2.0	observed	0
25023	5.0	observed	1
25023	6.0	observed	2
25023	7.0	observed	3
25023	7.0	observed	4
25023	9.0	observed	5
25023	13.0	observed	6
25023	24.0	observed	7
25023	31.0	observed	8
25023	37.0	observed	9
25023	45.0	observed	10
25023	49.0	observed	11
25023	53.0	observed	12
25023	64.0	observed	13
25023	75.0	observed	14
25023	87.0	observed	15
25023	91.0	observed	16
25023	103.0	observed	17
25023	120.0	observed	18
25023	129.0	observed	19
25023	134.0	observed	20
25023	141.0	observed	21
25023	157.0	observed	22
25023	176.0	observed	23
25023	197.0	observed	24
25023	212.0	observed	25
25023	230.0	observed	26
25023	240.0	observed	27
25023	256.0	observed	28
25023	273.0	observed	29
25023	285.0	observed	30
25023	301.0	observed	31
25023	312.0	observed	32
25023	323.0	observed	33
25023	333.0	observed	34
25023	341.0	observed	35
25023	357.0	observed	36
25023	364.0	observed	37
25023	375.0	observed	38
25023	384.0	observed	39
25023	393.0	observed	40
25023	408.0	observed	41
25025	1.0	observed	0
25025	1.0	observed	1
25025	2.0	observed	2
25025	2.0	observed	3
25025	2.0	observed	4
25025	2.0	observed	5
25025	3.0	observed	6
25025	3.0	observed	7
25025	4.0	observed	8
25025	4.0	observed	9
25025	6.0	observed	10
25025	7.0	observed	11
25025	14.0	observed	12
25025	20.0	observed	13
25025	22.0	observed	14
25025	28.0	observed	15
25025	29.0	observed	16
25025	33.0	observed	17
25025	42.0	observed	18
25025	50.0	observed	19
